Pos.;Leistung;Menge;Einheit;Quelle;Datei
0001;Arbeits- und Schutzgerüst als längenorientiertes;150,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0002;Gerüsttreppenturm nach DIN EN 12811-1;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0003;Liefern, auf- und abbauen einer Überbrückung in;10,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0004;Ab- und Wiederaufbau des beschriebenen Standgerüstes, während der Standzeit nach;25,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0005;Abdeckung an vorbeschriebenem Gerüst als;20,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0006;Zulage zu vorbeschriebenen Standgerüst für die;25,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0007;Zulage zur Herstellung von Stütztürmen da keine;150,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0008;Dachrandabsturzsicherung entsprechend den Vorschriften der BAU-BG liefern und aufbauen und nach Abschluß der Arbeiten wieder aufbauen und abfahren.;30,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0009;Gebrauchsüberlassung des vorbeschriebenen,;600,0;m²Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0010;Gebrauchsüberlassung derTreppentürme je Stück für jede;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0011;Gebrauchsüberlassung der vorbeschriebenen Überbrückung;40,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0012;Abdeckung an vorbeschriebenem Gerüst als;80,0;m²Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0013;Gebrauchsüberlassung der Stellung auf Bestandsdächer;100,0;m²Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0014;Gebrauchsüberlassung der Stütztürme für jede über die Grundeinsatzzeit hinausgehende volle Woche;600,0;m²Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0015;Gebrauchsüberlassung der Dachrandabsturzsicherung für jede über die Grundeinsatzzeit hinausgehende volle Woche;120,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0001;Baufacharbeiter/-in;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0002;Bauhelfer/-in;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0001;Baustelleneinrichtung/ -räumung;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0002;Vorhaltung Baustelleneinrichtung über den Zeitraum der;1,0;Woch;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0003;Auf dem Dach verlaufende Blitzschutzleitungen;125,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0004;Vorhandene Kiesschüttung 16/32 mm, bis 8 cm hoch aufnehmen, vom Dach ablassen und in;230,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0005;Vorhandene Kunststoffgranulat-Schutzmatte 10 mm Stärke,;230,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0006;Vorhandene Dunstrohre bis Ø 100 mm demontieren und als;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0007;Vorhandene Dachgullys inkl. Aufbau bis Ø 150 mm demontieren und als Schutt in Container einlagern;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0008;Vorhandene An- und Abschlußbleche, Zuschnitt bis 400;10,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0009;Vorhandene Alucobond Attikaabdeckbleche;50,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0010;bestehende Attikaabdeckung aushängen, lagern und wieder anbringen inkl. bestehende Halter demontieren und nachträglich wieder anbringen;50,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0011;Vorhandene Stehfalzfassade stehend verzinkt kürzen;12,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0012;Vorhandene Verblechung aus Titanzink um Lüfter und Lichtkuppeln Gesamtzuschnitt bis 1.750 mm;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0013;inkl. Regenschutzhaube;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0014;Vorhandene Waschbetonplatten 40/60/5 cm;100,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0015;Vorhandene ABS-Geländerkonstruktion beschwert,;6,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0016;Abrollcontainer 37 m³ liefern, aufstellen, vorhalten,;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0017;Container 10,00 m³ liefern, aufstellen, vorhalten, nach;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0001;Freigelegte Abdichtung reinigen und entstandenen Unrat;240,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0002;Wärmedämmung aus PU Hartschaumplatten,;240,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0003;Mehrkosten je 10 mm Mehrdämmung;1,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0004;Zulage zur Wärmedämmung für Anpaß- und Schrägschnitte;80,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
0005;Unterlagsbahn auf bestehende Abdichtung;240,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/260727_LV Gerüst-,Dachabdichtungs- und Flaschnerarbeiten_V32.X83
