Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Risse im Estrich mittels Winkelschleifer;3,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
2;gemäß der Architektenpläne.;1,0;Psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
3;Saugfähige zementäre Untergründe, wie;41,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
4;Gipskartonwände mit Grundier- / Kontaktmittel (Acrylharz-Voranstrich, lösemittelfrei) vorbereiten.;50,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
5;Stahlbetonwändenwände mit Grundier- / Kontaktmittel  vorbereiten.;5,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
6;Beton- und Putzüberstände sowie sonstige;5,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
7;Estrichoberfläche, absanden und;41,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
8;Estrichoberfläche, absanden und;5,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
9;Untergründe vollflächig mit einer;25,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
10;Armierte Untergründe mit Schönox KH;50,0;;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
11;Risse im Estrich mittels Winkelschleifer;10,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
12;Fußboden-Höhenausgleich, Aufbringen;10,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
13;Prüfung des Feuchtigkeitsgehaltes des;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
14;Überstand von Randstreifen anderer;100,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
1;Dichtklebung liefern und als Feuchtigkeitsabdichtung auf trockene Estrichböden und Wandflächen (Bereich Waschbecken, WC) fachgerecht aufspachteln bzw. streichen.;25,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
2;zur Sicherung von Eckfugen und Boden-Wand-Anschlüssen liefern und fachgerecht einbauen.;21,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
3;Rohrdurchführungen mit einer Dehnzonendichtmanschette liefern und vorschriftsmässig eindichten.;10,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/Fliesenarbeiten_V33.X83
